"ranking","name","highSchool","position","height","weight","stars","rating","college"
1340,"Fernando Yanez","Fresno Christian Schools (Fresno, CA)","SDE","6-2","265",2,"0.7667","Boise State"
1341,"Ronnie Elliot","Lee (Huntsville, AL)","CB","5-9","170",2,"0.7667","Duke"
1342,"Ed Hutt","Central Sch (Tuscaloosa, AL)","OG","6-4","270",2,"0.7667","Memphis"
1343,"Joe Wiegand","La Costa Canyon (Encinitas, CA)","OT","6-2","265",2,"0.7667","Boise State"
1344,"John Pannozzo","Poly Prep (Brooklyn, NY)","RB","5-11","215",2,"0.7667","Indiana"
1345,"Jonathan Palmer","Robert E Lee (Tyler, TX)","TE","6-4","250",2,"0.7667","Southern Miss"
1346,"Mario Reese","Pebblebrook (Mableton, GA)","SDE","6-4","230",2,"0.7667","Minnesota"
1347,"Renardo Foster","Ripley (Ripley, TN)","TE","6-7","230",2,"0.7667","Louisville"
1348,"Russ Richardson","Phoenix Christian Unified Schools (Phoenix, AZ)","DT","6-0","265",2,"0.7667","Indiana"
1349,"Pierre Ingram","Stockbridge (Stockbridge, GA)","WR","6-4","200",2,"0.7667","Middle Tennessee State"
1350,"Demiah Freeman","Astronaut (Titusville, FL)","ILB","6-0","215",2,"0.7667","Tulane"
1351,"Chris Hickman","Wheeler (Marietta, GA)","FB","5-11","248",2,"0.7667","Georgia"
1352,"Marcus Lampton","Columbia (Columbia, MS)","DT","6-5","276",2,"0.7667","Southern Miss"
1353,"Dustin Utschig","Fox Valley Lutheran (Appleton, WI)","S","5-10","185",2,"0.7667","Northern Illinois"
1354,"Dominic Moran","Adams (Rochester, MI)","OLB","6-5","275",2,"0.7667","Western Michigan"
1355,"Todd Gohsler","Mira Mesa (San Diego, CA)","K","6-0","190",2,"0.7667","Missouri"
1356,"Clark Harris","Southern Reg (Manahawkin, NJ)","TE","6-5","225",2,"0.7667","Rutgers"
1357,"Rusty Clayton","Oak Grove (Hattiesburg, MS)","OG","6-2","225",2,"0.7667","Memphis"
1358,"Mike Romeli","Marian Catholic (Chicago Heights, IL)","OG","6-4","280",2,"0.7667","Eastern Michigan"
1359,"Maurice Runnels","Walter L. Cohen (New Orleans, LA)","ILB","6-0","225",2,"0.7667","Oklahoma State"
1360,"Desmond Bishop","Fairfield (Fairfield, CA)","OLB","6-2","244",2,"0.7667","Nevada"
1361,"Inoke Funaki","Kahuku (Kahuku, HI)","RB","6-0","180",2,"0.7667","Hawaii"
1362,"Paul Campitelli","DeMatha Catholic (Hyattsville, MD)","WDE","6-2","235",2,"0.7667","Duke"
1363,"Justin Kitchen","Charlotte Country Day (Charlotte, NC)","TE","6-4","215",2,"0.7667","Duke"
1364,"Randy Denman","Dayton (Dayton, TX)","DT","6-2","265",2,"0.7667","SMU"
1365,"Bob Benion","Milton (Milton, PA)","SDE","6-4","270",2,"0.7667","Duke"
1366,"Shaun Herbert","Bishop McNamara (District Heights, MD)","WR","6-2","180",2,"0.7667","Northwestern"
1367,"Aaron Holderman","Perry (Perry, OH)","OLB","6-3","235",2,"0.7667","Akron"
1368,"Alden Blizzard","Laurel (Laurel, MD)","WDE","6-4","225",2,"0.7667","North Carolina"
1369,"Rayvon Johnson","Chaminade (West Hills, CA)","RB","5-10","185",2,"0.7667","San Jose State"
1370,"Chris Littleton","Osceola (Osceola, AR)","CB","5-11","195",2,"0.7667","Arkansas State"
1371,"Johnny Felders","St. Helena Central (Greensburg, LA)","DT","6-1","180",2,"0.7667","Louisiana-Lafayette"
1372,"Joe Lindsay","Edison (Fresno, CA)","CB","5-11","168",2,"0.7667","Utah State"
1373,"Adam Jones","Westlake (Atlanta, GA)","CB","6-0","185",2,"0.7667","West Virginia"
1374,"Mesepa Reed","St Louis School (Honolulu, HI)","OT","6-5","240",2,"0.7667","Hawaii"
1375,"Travonne Jackson","Thomas Jefferson Senior (Los Angeles, CA)","CB","5-11","181",2,"0.7667","Brigham Young"
1376,"Frank Sanders","Thornton Township (Harvey, IL)","S","6-0","170",2,"0.7667","Ohio"
1377,"Lamarr Smith","Ocean Lakes (Virginia Beach, VA)","TE","6-6","220",2,"0.7667","N.C. State"
1378,"Blake Butler","Cuyahoga Falls (Cuyahoga Falls, OH)","OG","6-3","270",2,"0.7667","Memphis"
1379,"Andre Wright","John S Shaw Sch (Mobile, AL)","DT","6-5","255",2,"0.7667","West Virginia"
1380,"Carl McCullough","El Camino (Oceanside, CA)","CB","6-0","180",2,"0.7667","San Diego State"
1381,"Sean Grevious","South Plainfield (South Plainfield, NJ)","CB","5-9","165",2,"0.7667","Army"
1382,"Terrance Holmes","Glassboro (Glassboro, NJ)","WR","5-10","170",2,"0.7667","Florida"
1383,"Nate Vanderpol","Federal Way (Federal Way, WA)","OT","6-5","295",2,"0.7667","Idaho"
1384,"Robert Hamilton","Westchester Senior (Los Angeles, CA)","OLB","6-2","195",2,"0.7667","Oregon"
1385,"Steve Harris","Boylan Central Catholic (Rockford, IL)","CB","5-11","185",2,"0.7667","Illinois"
1386,"Gerald Alexander","Rancho Cucamonga (Rancho Cucamonga, CA)","CB","6-0","170",2,"0.7667","Boise State"
1387,"Julius Ware","Southeast (Bradenton, FL)","CB","5-11","180",2,"0.7667","Indiana"
1388,"Zan Jonson","Winnfield Senior (Winnfield, LA)","RB","5-11","210",2,"0.7667","Louisiana-Monroe"
1389,"Chris Urbanus","Alvarado (Alvarado, TX)","OT","6-5","280",2,"0.7667","SMU"
1390,"Duane Robinson","Cudahy (Cudahy, WI)","WDE","6-4","240",2,"0.7667","Western Michigan"
1391,"Jason Rogers","Bishop Gorman (Las Vegas, NV)","WR","5-11","185",2,"0.7667","UNLV"
1392,"Steven King","Uniondale (Uniondale, NY)","S","6-1","190",2,"0.7667","Buffalo"
1393,"Wendell Octave","St. James (Saint James, LA)","WR","6-1","185",2,"0.7667","Idaho"
1394,"Akeem Lockett","Ripley (Ripley, MS)","WDE","6-3","235",2,"0.7667","Southern Miss"
1395,"Ben Clemons","Williamson (Mobile, AL)","OLB","6-3","205",2,"0.7667","West Virginia"
1396,"Brandon Fields","St. John's Jesuit (Toledo, OH)","K","6-6","215",2,"0.7667","Michigan State"
1397,"Josh Alexander","Evangel Christian Academy (Shreveport, LA)","OLB","6-1","215",2,"0.7667","Louisiana-Monroe"
1398,"Justin Lemay","Cardinal Gibbons (Fort Lauderdale, FL)","WR","6-1","175",2,"0.7667","Western Michigan"
1399,"L.B. Jeter","C.E. Byrd (Shreveport, LA)","OLB","6-1","215",2,"0.7667","Louisiana-Monroe"
1400,"Robert Franklin","Gainesville (Gainesville, TX)","ATH","6-4","190",2,"0.7667","Washington State"
1401,"Jeff Rowe","McQueen (Reno, NV)","PRO","6-5","195",2,"0.7667","Nevada"
1402,"Chris Gantz","Denver Academy (Denver, CO)","RB","6-1","210",2,"0.7667","Utah"
1403,"Brian Goblirsch","Eagan Senior (Saint Paul, MN)","OG","6-3","250",2,"0.7667","Minnesota"
1404,"Bruce McCaleb","John Muir (Pasadena, CA)","OG","6-2","260",2,"0.7667","Memphis"
1405,"Kevin Moodt","Bellport Senior (Brookhaven, NY)","OLB","6-6","260",2,"0.7667","Buffalo"
1406,"Cory Niblock","Nease (Ponte Vedra Beach, FL)","OG","6-4","280",2,"0.7667","Florida State"
1407,"Seth Ulsh","Vanguard (Ocala, FL)","OT","6-5","292",2,"0.7667","UCF"
1408,"Tarell Richards","Hunter (Salt Lake City, UT)","CB","5-11","180",2,"0.7667","Oregon"
1409,"Orlando Walton","Muskegon (Muskegon, MI)","CB","5-10","180",2,"0.7667","Central Michigan"
1410,"Lavale Washington","St. Augustine (New Orleans, LA)","OG","6-2","280",2,"0.7667","Memphis"
1411,"Chet Ervin","Henry County (New Castle, KY)","K","6-3","175",2,"0.7667","Cincinnati"
1412,"Chris Baloney","Langham Creek (Houston, TX)","S","6-1","190",2,"0.7667","San Jose State"
1413,"Joseph Merritt III","Oakdale (Oakdale, LA)","WR","6-0","180",2,"0.7667","Louisiana-Monroe"
1414,"Mychael McKay","Vincent (Milwaukee, WI)","DT","6-3","275",2,"0.7667","Northern Illinois"
1415,"Jamar Bey","St. Pius X (Houston, TX)","OLB","6-3","205",2,"0.7667","SMU"
1416,"Kevin Dockery","Hernando (Hernando, MS)","CB","5-9","185",2,"0.7667","Mississippi State"
1417,"P.J. Pope","Wyoming (Cincinnati, OH)","RB","5-9","210",2,"0.7667","Bowling Green"
1418,"Aaron Ware","Timberline (Lacey, WA)","OG","6-5","240",2,"0.7667","Washington State"
1419,"Travis House","Smiley (Houston, TX)","WR","6-3","190",2,"0.7667","Northern Illinois"
1420,"Tyee Davis","Montclair (Montclair, NJ)","WR","6-3","195",2,"0.7667","Akron"
1421,"Chris Booker","Northwest Rankin (Flowood, MS)","OLB","6-4","220",2,"0.7667","Vanderbilt"
1422,"Bennett Swygert","Summerville (Summerville, SC)","DUAL","6-3","195",2,"0.7667","South Carolina"
1423,"Jeff Gales","All Saints Episcopal (Tyler, TX)","ATH","6-0","185",2,"0.7667","Colorado State"
1424,"Tye Graham","Kingwood (Humble, TX)","TE","6-3","250",2,"0.7667","Tulane"
1425,"Danny Haynes","Brooks (Killen, AL)","K","5-10","185",2,"0.7667","Memphis"
1426,"Legedu Naanee","Franklin (Portland, OR)","ATH","6-1","200",2,"0.7667","Boise State"
1427,"Dane Holland","Lexington Catholic (Lexington, KY)","OLB","6-1","210",2,"0.7667","Marshall"
1428,"Roshawn Marshall","Tarpon Springs (Tarpon Springs, FL)","CB","5-11","180",2,"0.7667","USF"
1429,"Julius Crosslin","Amarillo (Amarillo, TX)","S","6-0","215",2,"0.7667","Oklahoma State"
1430,"Kenny Kendal","DePaul College Prep (Chicago, IL)","TE","6-4","240",2,"0.7667","Indiana"
1431,"Ivan Harrison","Washington (Pensacola, FL)","RB","5-10","170",2,"0.7667","Wyoming"
1432,"Bryson Davis","Plainview (Plainview, TX)","FB","6-2","245",2,"0.7667","Mississippi State"
1433,"Derrick Rogers","Hillcrest (Evergreen, AL)","RB","6-1","190",2,"0.7667","UAB"
1434,"Brandon White","Dwyer (Palm Beach Gardens, FL)","WR","6-3","171",2,"0.7667","Wisconsin"
1435,"Dominic Roux","Junipero Serra (Gardena, CA)","WR","6-1","175",2,"0.7667","Kansas"
1436,"Jaron Williams","John Muir (Pasadena, CA)","ILB","6-1","200",2,"0.7667","Idaho"
1437,"John Siofele","St Louis School (Honolulu, HI)","DT","6-0","260",2,"0.7667","Hawaii"
1438,"Mark Philmore","Reynoldsburg (Reynoldsburg, OH)","WR","6-1","185",2,"0.7667","Northwestern"
1439,"Yves Dieudonne","Immokalee (Immokalee, FL)","CB","6-2","160",2,"0.7667","Eastern Michigan"
1440,"Scott Holt","Holy Cross (New Orleans, LA)","OG","6-5","275",2,"0.7667","Tulane"
1441,"Maurice Buchanan","Hopkins  (Hopkins, MN)","SDE","6-4","230",2,"0.7667","Minnesota"
1442,"Scott Carpino","Paragould (Paragould, AR)","DUAL","5-11","183",2,"0.7667","Arkansas State"
1443,"Jimmy Vincent","Glades Central (Belle Glade, FL)","CB","5-11","172",2,"0.7667","Western Michigan"
1444,"John McCargo","Randolph Henry (Charlotte Court House, VA)","DT","6-2","280",2,"0.7667","N.C. State"
1445,"Patrick Byrne","Tr Miller Sch (Brewton, AL)","DUAL","6-1","185",2,"0.7667","Memphis"
1446,"Mike Kempinski","Whitewater (Whitewater, WI)","TE","6-3","232",2,"0.7667","Western Michigan"
1447,"Mike Matthews","Sycamore (Cincinnati, OH)","TE","6-4","245",2,"0.7667","Georgia Tech"
1448,"A.J. Harris","Wheaton North (Wheaton, IL)","RB","6-2","205",2,"0.7667","Northern Illinois"
1449,"Dustin Miksch","Westwood (Palestine, TX)","WR","6-0","165",2,"0.7667","Texas"
1450,"Paul Tithef","Chesaning Union (Chesaning, MI)","ILB","6-1","197",2,"0.7667","Western Michigan"
1451,"Mike Mendenhall","Paulsboro (Paulsboro, NJ)","WDE","6-3","220",2,"0.7667","Temple"
1452,"Lewis Hyman","Hearne (Hearne, TX)","ATH","5-7","180",2,"0.7667","Baylor"
1453,"Bobby Scyrus","Aldine (Houston, TX)","WR","6-4","200",2,"0.7667","Minnesota"
1454,"Zach Gray","Iroquois West (Gilman, IL)","SDE","6-4","260",2,"0.7667","Illinois"
1455,"Joey Horne","Paulding County (Dallas, GA)","OT","6-7","310",2,"0.7667","UAB"
1456,"Vince Yasenchak","Mount Carmel (Mount Carmel, PA)","OLB","6-10","215",2,"0.7667","Temple"
1457,"Derrick Guillory","Bunkie (Bunkie, LA)","CB","6-1","168",2,"0.7667","Louisiana-Monroe"
1458,"Darrell Tautofi","Dixie (Saint George, UT)","ILB","6-3","250",2,"0.7667","Hawaii"
1459,"Jon Hall","Bolingbrook (Bolingbrook, IL)","S","6-1","185",2,"0.7667","Western Michigan"
1460,"Terrance Ford","Central Lafourche (Raceland, LA)","DT","6-2","284",2,"0.7667","Southern Miss"
1461,"Paulo Fuaalii","Kearns (Salt Lake City, UT)","ILB","6-2","240",2,"0.7667","Brigham Young"
1462,"Chris Henry","Belle Chasse (Belle Chasse, LA)","WR","6-5","220",2,"0.7667","West Virginia"
1463,"Erryn Cobb","Comm Dist 99 - North (Downers Grove, IL)","FB","6-2","220",2,"0.7667","Northwestern"
1464,"Pat Liebig","Naples (Naples, FL)","SDE","6-3","230",2,"0.7667","West Virginia"
1465,"Arby Jones","Pulaski County (Somerset, KY)","OT","6-5","258",2,"0.7667","Wake Forest"
1466,"Marques Kaonohi","Kailua (Kailua, HI)","OG","6-2","250",2,"0.7667","Hawaii"
1467,"Arthur Giddens","Manual Arts Senior (Los Angeles, CA)","ATH","6-1","180",2,"0.7667","Oregon State"
1468,"Damon Petty","Kettering (Detroit, MI)","SDE","6-4","255",2,"0.7667","Central Michigan"
1469,"Myron Anderson","Carter (Dallas, TX)","OT","6-4","215",2,"0.7667","Arkansas State"
1470,"Lewis Carter","Richwood (Monroe, LA)","ATH","6-1","180",2,"0.7667","Louisiana Tech"
1471,"Darrell Hunter","Middletown (Middletown, OH)","WR","6-1","180",2,"0.7667","Miami (OH)"
1472,"Curtis Falany","Vestavia Hills (Birmingham, AL)","DUAL","6-1","180",2,"0.7667","UAB"
1473,"Barrett Reznick","Horizon (Scottsdale, AZ)","OG","6-1","265",2,"0.7667","Nevada"
1474,"Andrew Pace","Mountain Brook (Birmingham, AL)","S","5-11","185",2,"0.7667","Vanderbilt"
1475,"Ameer Ismail","West Ottawa Campus (Holland, MI)","FB","6-2","215",2,"0.7667","Western Michigan"
1476,"Clint Oldenberg","Campbell County (Gillette, WY)","TE","6-5","220",2,"0.7667","Colorado State"
1477,"Kevin Worack","Grandview (Aurora, CO)","OT","6-7","290",2,"0.7667","Boise State"
1478,"David Fatherly","Williamsport Area (Williamsport, PA)","OLB","6-2","220",2,"0.7667","Temple"
1479,"Cedric Gagne-Marcoux","Champlain-Lennoxville (Na, NA)","OG","6-3","280",2,"0.7667","UCF"
1480,"Travis Dambach","Jackson (Jackson, MI)","OT","6-5","275",2,"0.7667","Kansas"
1481,"Tim Goodwell","Tucker (Tucker, GA)","OLB","6-1","206",2,"0.7667","Memphis"
1482,"Dustin Morton","Conroe (Conroe, TX)","OG","6-4","277",2,"0.7667","SMU"
1483,"Adam Roberts","Milford Academy (HS)  (New Berlin, NY)","WDE","6-3","238",2,"0.7667","Cincinnati"
1484,"Cole Horton","Cy Creek (Houston, TX)","OLB","6-5","215",2,"0.7667","SMU"
1485,"Keith Greer","Mater Dei (Santa Ana, CA)","TE","6-2","250",2,"0.7667","Idaho"
1486,"William Myles","St Rita Of Cascia (Chicago, IL)","CB","5-11","190",2,"0.7667","Bowling Green"
1487,"Mark Burgess","Jesuit (Tampa, FL)","OT","6-5","290",2,"0.7667","Tulane"
1488,"Joe Del Castillo","Santa Rosa (Santa Rosa, CA)","TE","6-5","220",2,"0.7667","UNLV"
1489,"Grant Eidson","Highland Park (Dallas, TX)","OG","5-10","260",2,"0.7667","SMU"
1490,"Willie Idlette","Baylor School (Chattanooga, TN)","ATH","5-10","160",2,"0.7667","Wake Forest"
1491,"Robert Seehase","Cadillac Senior (Cadillac, MI)","OT","6-7","273",2,"0.7667","Eastern Michigan"
1492,"Levell Mann","Long Beach Poly (Long Beach, CA)","DT","6-2","285",2,"0.7667","Colorado State"
1493,"Demetrius Eaton","Vincent (Milwaukee, WI)","OLB","6-2","215",2,"0.7667","Northwestern"
1494,"Matt Leininger","Liberty Center (Liberty Center, OH)","DT","6-3","260",2,"0.7667","Bowling Green"
1495,"Marcus Watts","Hays (Hays, KS)","S","6-2","175",2,"0.7667","Kansas State"
1496,"Ryan Keating","Edison (Huntington Beach, CA)","OT","6-4","300",2,"0.7667","Boise State"
1497,"David Jorgenson","Scotland County (Laurinburg, NC)","OG","6-2","285",2,"0.7667","East Carolina"
1498,"Robert Davis","Royal (Simi Valley, CA)","WR","6-4","185",2,"0.7667","Idaho"
1499,"Mike Bradshaw","Northern Commencement Academy (Flint, MI)","CB","6-0","175",2,"0.7667","Akron"
1500,"Justin Frye","Elwood Community (Elwood, IN)","DT","6-6","250",2,"0.7667","Indiana"
1501,"Darius Woods","South Oak Cliff (Dallas, TX)","CB","6-1","185",2,"0.7667","Arkansas State"
1502,"Tim McGarigle","St. Patrick (Chicago, IL)","ILB","6-1","215",2,"0.7667","Northwestern"
1503,"Brenton Kendrick","Grant Union (Sacramento, CA)","OLB","6-0","240",2,"0.7667","Nevada"
1504,"Dedrick Simien","Taylor (Taylor, TX)","S","6-1","190",2,"0.7667","New Mexico"
1505,"Zach Harris","Portsmouth (Portsmouth, OH)","OLB","6-0","245",2,"0.7667","Eastern Michigan"
1506,"Dan Bazuin","Mcbain (Mcbain, MI)","WDE","6-3","230",2,"0.7667","Central Michigan"
1507,"Ted Piepkow","Lumen Christi (Jackson, MI)","OLB","6-0","205",2,"0.7667","Bowling Green"
1508,"Drew Mormino","Adlai Stevenson (Lincolnshire, IL)","OT","6-5","265",2,"0.7667","Central Michigan"
1509,"Niko Whiteside","Gadsden City (Gadsden, AL)","ATH","5-10","193",2,"0.7667","Middle Tennessee State"
1510,"Adam Black","Keystone (Knox, PA)","PRO","6-6","195",2,"0.7667","Marshall"
1511,"Sam Brewer","Christian Heritage School (Longview, TX)","S","6-1","185",2,"0.7667","Memphis"
1512,"Joshua Gravitt","Hillsborough (Tampa, FL)","OT","6-4","280",2,"0.7667","FIU"
1513,"Patrick Hodges","Ruidoso (Ruidoso, NM)","OT","6-5","295",2,"0.7667","New Mexico"
1514,"Dontrey Flemings","Ryan (Denton, TX)","DT","6-3","295",2,"0.7667","Purdue"
1515,"Booker Stanley","Whitefish Bay (Milwaukee, WI)","RB","5-9","200",2,"0.7667","Wisconsin"
1516,"Kody Kraus","Madison Senior (Rexburg, ID)","OLB","6-3","220",2,"0.7667","Idaho"
1517,"Brenden Hill","Warwick (Newport News, VA)","WR","6-3","180",2,"0.7667","Virginia Tech"
1518,"Sam Bryant","Reading (Reading, PA)","S","6-0","200",2,"0.7667","Pittsburgh"
1519,"Charles Wilson","Fairfield (Fairfield, CA)","WDE","6-4","230",2,"0.7667","Nevada"
1520,"Mike Mason","Lake View (San Angelo, TX)","WDE","6-4","240",2,"0.7667","Oklahoma State"
1521,"Thomas Wingenbach","John Handley (Winchester, VA)","OG","6-6","295",2,"0.7667","East Carolina"
1522,"Kraig Shelton","Butler (Vandalia, OH)","DT","6-5","265",2,"0.7667","Louisville"
1523,"Larnell Ransom","Verbum Dei (Los Angeles, CA)","WDE","6-3","230",2,"0.7667","San Jose State"
1524,"Mike Holley","Archbishop Carroll (Washington, DC)","CB","5-9","165",2,"0.7667","Temple"
1525,"James Cochran","Memphis Central (Memphis, TN)","OG","6-6","280",2,"0.7667","Mississippi State"
1526,"Jason Karcher","Mcclintock (Tempe, AZ)","OG","6-3","305",2,"0.7667","Wyoming"
1527,"Trumaine Banks","Eastmoor Academy (Columbus, OH)","CB","6-0","180",2,"0.7667","Minnesota"
1528,"Courtney Evans","Central (Traverse City, MI)","WR","6-5","190",2,"0.7667","Eastern Michigan"
1529,"Chris Taylor","Cordova (Cordova, TN)","RB","6-1","190",2,"0.7667","Indiana"
1530,"Bo Greer","Princeton Comm Sch (Princeton, IN)","DT","6-3","280",2,"0.7667","Indiana"
1531,"Haracio Colen","Russellville (Russellville, AR)","WDE","6-2","255",2,"0.7667","Memphis"
1532,"Cory Timm","Yutan (Yutan, NE)","OG","6-5","287",2,"0.7667","Nebraska"
1533,"Josh Szepieniec","Sterling (Houston, TX)","WDE","6-5","215",2,"0.7667","Houston"
1534,"Geoffrey Pope","University Of Detroit Jesuit H (Detroit, MI)","CB","6-0","175",2,"0.7667","Eastern Michigan"
1535,"Robert Daugherty","Harrison (Farmington, MI)","TE","6-4","214",2,"0.7667","Central Michigan"
1536,"Donald Madlock","John Tyler (Tyler, TX)","OT","6-4","290",2,"0.7667","Tulane"
1537,"Eddie Ivery Jr.","Chamberlain (Tampa, FL)","RB","5-10","175",2,"0.7667","Georgia Tech"
1538,"Justin Rascati","F. W. Buchholz (Gainesville, FL)","PRO","6-3","205",2,"0.7667","Louisville"
1539,"Blake Pettit","Olive Branch (Olive Branch, MS)","TE","6-5","228",2,"0.7667","Mississippi State"
1540,"Derek Hagan","Palmdale (Palmdale, CA)","WR","6-1","185",2,"0.7667","Arizona State"
1541,"Brandon Williams","Hazelwood East (Saint Louis, MO)","WR","5-10","170",2,"0.7667","Wisconsin"
1542,"Mike Sherrill","Miami Central (Miami, FL)","OLB","6-1","225",2,"0.7667","Auburn"
1543,"Brett Hall","Hun School  (Princeton, NJ)","PRO","6-4","220",2,"0.7667","Temple"
1544,"Jared Patterson","Belvidere (Belvidere, NJ)","WR","6-1","195",2,"0.7667","Buffalo"
1545,"DeJaun Cooper","Kempner (Sugar Land, TX)","WDE","6-2","225",2,"0.7667","Southern Miss"
1546,"Joey Flores","Fountain Valley (Fountain Valley, CA)","WR","6-3","195",2,"0.7667","Colorado State"
1547,"James Staggs","Dos Pueblos Senior (Goleta, CA)","WR","6-0","195",2,"0.7667","UNLV"
1548,"Joe Hunter","Blount (Eight Mile, AL)","ATH","6-1","180",2,"0.7667","West Virginia"
1549,"Joe Ainslie","Hopkins  (Hopkins, MN)","OG","6-7","305",2,"0.7667","Minnesota"
1550,"Marcus Gates","LaGrange (Lagrange, GA)","DT","6-4","265",2,"0.7667","Middle Tennessee State"
1551,"Blake Garrison","Muenster (Muenster, TX)","OG","6-4","250",2,"0.7667","Houston"
1552,"Larry Davenport","Bastrop (Bastrop, LA)","WR","5-11","175",2,"0.7667","Louisiana-Monroe"
1553,"Obed Genaille","Alma Academy (Montreal, QC)","WR","6-3","175",2,"0.7667","Central Michigan"
1554,"James Vann","Downingtown-West Campus (Downingtown, PA)","S","6-2","180",2,"0.7667","Buffalo"
1555,"Eric Buchanan","DeSoto (DeSoto, TX)","CB","6-0","185",2,"0.7667","TCU"
1556,"Randall Cook","Gilbert (Gilbert, WV)","OG","6-5","278",2,"0.7667","Marshall"
1557,"Tony Strong","British School Of Washington (Washington, DC)","WR","6-3","190",2,"0.7667","Nevada"
1558,"Kyle Van Winkle","Roland-story (Story City, IA)","ATH","6-6","190",2,"0.7667","Iowa State"
1559,"Ryan Mentzel","Midlothian (Midlothian, TX)","K","6-1","185",2,"0.7667","SMU"
1560,"Dave Condeni","Harrison (Farmington, MI)","TE","6-4","214",2,"0.7667","Central Michigan"
1561,"Anthony Cannon","Stephenson (Stone Mountain, GA)","OLB","6-0","210",2,"0.7667","Tulane"
1562,"Craig Kuhrt","Bastrop (Bastrop, TX)","OT","6-7","250",2,"0.7667","Iowa State"
1563,"Jamar White","Thornton Township (Harvey, IL)","ILB","6-3","235",2,"0.7667","Eastern Michigan"
1564,"Terna Nande","Creston (Grand Rapids, MI)","S","6-0","200",2,"0.7667","Miami (OH)"
1565,"Dan Fugate","Dundee Community (Dundee, MI)","WR","6-3","200",2,"0.7667","Eastern Michigan"
1566,"Dominik Hixon","Whitehall Yearling (Columbus, OH)","CB","6-2","180",2,"0.7667","Akron"
1567,"Shawn Perkins","Pendleton (Pendleton, OR)","DT","6-5","275",2,"0.7667","Oregon"
1568,"Marcus Bryan","Glendora (Glendora, CA)","OT","6-6","240",2,"0.7667","UNLV"
1569,"Chad Leggett","River Oaks School (Monroe, LA)","SDE","6-5","225",2,"0.7667","Louisiana-Monroe"
1570,"Ryan Keenan","St. Edward (Lakewood, OH)","SDE","6-5","240",2,"0.7667","Northwestern"
1571,"Michael Roberts","McAllen (Mcallen, TX)","SDE","6-3","240",2,"0.7667","Tulane"
1572,"Antwon Courington","Walker (Jasper, AL)","WR","6-3","200",2,"0.7667","Southern Miss"
1573,"Damarcus Davis","Fair Park (Shreveport, LA)","WR","6-0","180",2,"0.7667","Tulane"
1574,"Rhema Fuller","Cocoa (Cocoa, FL)","ILB","6-4","255",2,"0.7667","Connecticut"
1575,"Kyle Faulk","Jesuit (Portland, OR)","WR","6-0","180",2,"0.7667","Air Force"
1576,"Anthony Thompson","Colerain (Cincinnati, OH)","DT","6-2","280",2,"0.7667","Central Michigan"
1577,"Trumaine Riley","Walsh Jesuit (Stow, OH)","WR","5-9","165",2,"0.7667","Eastern Michigan"
1578,"Garrett Wolfe","Deerfield (Deerfield, IL)","APB","5-8","180",2,"0.7667","Northern Illinois"
1579,"William Petrick","Morris Community (Morris, IL)","OG","6-5","240",2,"0.7667","Washington State"
1580,"Jerohm Fields","Morgan Park (Chicago, IL)","WR","6-1","180",2,"0.7667","Indiana"
1581,"Jason Davis","Lindbergh Sr. (Saint Louis, MO)","FB","6-1","210",2,"0.7667","Illinois"
1582,"Mark Fenton","Westchester Senior (Los Angeles, CA)","OG","6-4","300",2,"0.7667","Colorado"
1583,"LeChaz Green","Northeast (Fort Lauderdale, FL)","RB","6-0","205",2,"0.7667","Connecticut"
1584,"Jarret Carter","Hazelwood Central (Florissant, MO)","WR","6-3","190",2,"0.7667","Northern Illinois"
1585,"Oscar Caywood","John F Kennedy (Cleveland, OH)","CB","5-11","170",2,"0.7667","Eastern Michigan"
1586,"Mac Pyle","Adairsville (Adairsville, GA)","OG","6-4","285",2,"0.7667","Vanderbilt"
1587,"Drew Rucks","The Peddie School (Hightstown, NJ)","WR","6-2","195",2,"0.7667","Purdue"
1588,"Tyrone Tutogi","Oxnard (Oxnard, CA)","OT","6-2","287",2,"0.7667","Boise State"
1589,"Brandon Perkins","Aldine (Houston, TX)","TE","6-1","205",2,"0.7667","Kansas"
1590,"Andre Morris","Simeon (Chicago, IL)","CB","5-9","170",2,"0.7667","Northern Illinois"
1591,"Tyson Dunham","Dixie (Saint George, UT)","P","6-2","190",2,"0.7667","Brigham Young"
1592,"Tanner Jenkins","Parkview Baptist School (Baton Rouge, LA)","OG","6-2","265",2,"0.7667","Arkansas State"
1593,"Deion Washington","Cooley (Detroit, MI)","WR","6-1","185",2,"0.7667","Toledo"
1594,"Joseph Hogan","Sallisaw (Sallisaw, OK)","DUAL","6-3","185",2,"0.7667","Kansas"
1595,"Chris Woods","Dutch Fork (Irmo, SC)","OT","6-5","275",2,"0.7667","North Carolina"
1596,"Antonio Malone","Portsmouth (Portsmouth, OH)","CB","6-1","180",2,"0.7667","Toledo"
1597,"Steve Van de Voort","Waunakee (Waunakee, WI)","ILB","6-2","200",2,"0.7667","Wisconsin"
1598,"Adam Tingle","Ballard (Louisville, KY)","OT","6-2","300",2,"0.7667","Indiana"
1599,"M.J. Estep","Chopticon (Mechanicsville, MD)","CB","6-1","175",2,"0.7667","Connecticut"
1600,"Bryan Durango","Memorial (West New York, NJ)","CB","5-11","180",2,"0.7667","Rutgers"
